id,eng,afr,zul,xho,ssw,nbl,tsn,nso,sot,ven,tso,eng_pos_or_descriptor,eng_pos_or_descriptor_info,afr_pos_or_descriptor,afr_pos_or_descriptor_info,zul_pos_or_descriptor,zul_pos_or_descriptor_info,xho_pos_or_descriptor,xho_pos_or_descriptor_info,ssw_pos_or_descriptor,ssw_pos_or_descriptor_info,nbl_pos_or_descriptor,nbl_pos_or_descriptor_info,tsn_pos_or_descriptor,tsn_pos_or_descriptor_info,nso_pos_or_descriptor,nso_pos_or_descriptor_info,sot_pos_or_descriptor,sot_pos_or_descriptor_info,ven_pos_or_descriptor,ven_pos_or_descriptor_info,tso_pos_or_descriptor,tso_pos_or_descriptor_info
dsac_life_orientation_terminology_term_list_282,education,opvoeding / onderwys / onderrig,imfundo,imfundo,imfundvo,ukufundisa / ifundo,thuto,go ruta,thuto,funza,ku dyondzisa,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_283,educator,opvoeder,umfundisi / uthisha,utitshala / umfundisi-ntsapho,umfundzisi / thishela,umfundisi / utitjhere / umdlulisilwazi,morutabana / motlhatlheledi,morutiši,titjhere,mudededzi / mugudisi,mudyondzisi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_284,effluent,uitvloeisel / afvalwater,udoti wokuluketshezi,ukungcola okululwelo,kungcola lokugeletako,itlelezi leensila,keleloleswe,kelatšhila,dikgwerekgwere,muelelo wa malaṱwa,mphyiso,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_285,Eid-ul-Fitr,Eid-ul-Fitr,u-Eid ul Fitr,iEid-ul-Fitr,i-Eid-ul-Fitr,i-Eid-ul-Fitr,Eid-ul-Fitr,Eid-ul-Fitr,Eid-ul-Fitr,Eid-ul-Fitr,Eid-ul-Fitr,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_286,electrical burn,elektriese brandwond,ukushiswa ugesi,ukutshiswa ngumbane,silondza sagezi,inceba legezi / umlilo wegezi,phisomotlakase,ntho ya go fišwa ke mohlagase,ho tjheswa ke motlakase,u swa nga muḓagasi,xilondza xa gezi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_287,element,element,ingxenye,inxenye / ilungu,lilunga / incenye,ingcenye,elemente / karolo,karolo,karolo,tshipiḓa,xiphemu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_288,elevation,opheffing / elevasie,ukunyusa,ukuphakamisa / ukunyusa,kuphakamisa,ukuphakama / ukuphakamisa,tsholetso,phagamiša,phahamiso,u takula,ntlakuso,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_289,emaSwati,Swazi,amaSwazi,amaSwazi,Emaswati,amaSwazi,Maswati,emaSwati,Maswatsi,Maswazi / Maswati,Maswazi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_290,embarrass,in die verleentheid bring / verleë maak,ukuphoxa,ukuhlaza / ukuphoxisa / ukumenya,phoca,-phathisa iinhloni / -lulaza,swabisa / tlontlolola,-swabiša / -poula,-tlotlolla / -swabisa,shonisa,nyumisa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_291,emergency,noodgeval / noodsituasie,isimo esiphuthumayo,ungxamiseko,simo lesiphutfumako,ubujamo oburhabekileko / ukurhaba,tshoganyetso,tšhoganetšo,tshohanyetso,-shishi,swa xihatla,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_292,emotion,emosie,umuzwa,uvakalelo,liphukuphuku,imizwa / amazizo,maikutlo,maikutlo,maikutlo,nyanyuwo / u nyanyuwa,ntlhaveko / nyanyuko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_293,emotional violence,emosionele geweld,ukuhlukumezeka ngokwemizwa / ukuhlukumezeka emoyeni,iingcwangu,kulimala emoyeni / kuhlukumeteka emoyeni,ukuhlukumezeka emmoyeni,ntwamaikutlo,tlhokofatšo ya maikutlo,ntwa ya maikutlo / qhobeshano ya maikutlo,vuvu,nxaniso wa moya,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_294,empathise,empatie hê / empatie betoon,ukwembatha usizi lomunye,velana,velana,-zwela ngokwenza / -rhawukela ngokwenza,naganela / kutlwelelano / lelammogo,-šokela / -kwela bohloko,-nahanela,-pfela,twelavusiwana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_295,empathy,empatie,imbathalusizi,uvelwano,kuvelana / luvelo,ukuzwela ngokwenza / ukurhawukela ngokwenza,kutlwelobotlhoko,kwelobohloko,kutlwelo,u pfela vhuṱungu,ntwelavusiwana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_296,employ,in diens neem / werk gee,qasha,qesha,casha,-qatjha,thapa,-thwala,-hira / -thola,thola,thola,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_297,employment,indiensneming / werk,ukuqashwa,ingqesho / umsebenzi,umsebenti / litoho,umsebenzi,tiro,mošomo,mosebetsi,mushumo,ntirho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_298,encouragement,aanmoediging,ukukhuthaza,inkuthazo,kukhutsata / kugcugcutela,ukukhuthaza / ukugcugcuzela,kgothatso / thotloetso,tlhohleletšo,kgothatso,ṱhuṱhuwedzo,nhlohlotelo / nkhutazo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_299,energy snack,energiehappie,isibambimoya esinomfutho,isidlwana sokubambisa / isinekhi,siphungandlala semandla / sitibandlala semandla,isiphungandlala samandla,sejonnyekotla,dijo tša mabosabosana,dijo tsa matla / dijo tsa eneji,tshidyangudyangu tshi ṋeamafulufulu,swidyanadyanani swo nyika matimba / xibamarha / xisekelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_300,enforce,afdwing,ukuphoqelela,nyanzela,phocelela / phoca,-enzisa,gatelela / diragatsa,-tiiša,-qobella,kombetshedza,sindzisa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_301,eng,Engels,isiNgisi,isiNgesi / isiLungu,Singisi,isiNgisi,Sejatlhapi / Seesimane / Sekgowa,Sekgowa / Sekgowa,Senyesemane,Tshiisimane / Tshikhuwa,Xinghezi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_302,entertainment,vermaak,okokunandisa,ulonwabo,kunandzisa / kutijabulisa / kucitsa situnge,kokujabulisa / kokuthabisa,boitumediso,boithabišo,boithabiso,vhummutuvhu,xihungasi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_303,entrepreneur,entrepreneur / ondernemer,umsungulimabhizinisi,usomashishini / umrhwebi,somabhizinisi,usomabhizinisi,mogwebi,setsebakgwebo,moqalakgwebo / mohwebi ya thutuhang,mubindudzi / ramabindu,n'wamabindzu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_304,environmental problem,omgewingsprobleem,inkinga yesimondawo,ingxaki kokusingqongileyo,inkinga yesimondzawo,umraro wezebhoduluko,bothata jwa tikologo,bothata bja tikologo,bothata ba tikoloho,thaidzo ya mupo,xiphiqo xa mbangu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_305,equality,gelykheid,ukulingana,ukulingana / ulingano / umakulingwane,kulingana,ukulingana,tekatekano,tekatekano,tekano,ndinganyelo,ndzingano,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_306,essential,noodsaaklikheid / vereiste,okubalulekile,isidingo / imfuneko ephambili,lokumcoka / lokubalulekile / lokudzingekile,isekelopilo,botlhokwa,sehlokwa,tlhoko,ṱhoḓea / ndeme,xilaveko,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_307,eternal,ewig / ewigdurend,okuyingunaphakade / ingolokodela,unaphakade,lingunaphakadze,-ngakhawuliko / -siphelani / -ngapheliko,bosakhutleng,-ya go ile / -ka go sa felego,-molebe,-sa fheli / -sa gumi,-nga heriki,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_308,Europe,Europa,i-Europe,iYurophu,iYurophu,iYurophu,Yuropa,Europe,Yuropa,Yuropa / Europe,Yuropo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_309,evacuate,ontruim,ukubalekisa,ukuhlangula / ukususa / ukukhupha,tfutsa / susa / khipha,-balekisa / -tjhidisa,fudusa,-huduša,-suthisa,phulusa,balekisa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_310,evaluate,evalueer,ukuhlola,hlola / vavanya,hlola,-linganisa,lekola,-lekola,-hlahloba,u ela ndeme,ku pima nkoka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_311,evict,uitsit,ukuxosha,gxotha / khupha,cosha,-qotjha,koba / leleka,-raka,-leleka,pandela / thatha,hlongola,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_312,evidence,bewys / bewysstuk / getuienis,obufakazi,ubungqina,bufakazi / lizibithi,obufakazi,bopaki,bohlatse,bopaki,vhuṱanzi,vumbhoni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_313,excellent,voortreflik / uitstekend / puik,okuhle kakhulu,gqwesileyo / balaseleyo,-hle kakhulu / -secophelweni lelisetulu,-hle khulukhulu,matsetseleko / manontlhotlho,-botswerere,-kgabane,vhuḓivhuḓi,kahlengopfu / nenengopfu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_314,excite,opgewonde maak,ukujabulisa,chulumancisa / nika umdla / gcobisa,jabulisa / tfokotisa,-jekezelisa / -thabisa,itumedisa / tsikitla,-thabiša / -kgahliša,-thabisa,nyanyula,nyanyula,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_315,exercise,oefening,ukuzivocavoca,umthambo / ukuzivonyavonya / ukuzilolonga,kutivocavoca,ithabululomzimba,katisa / ikwetliso,boitšhidullo,tlhakiso,nyonyoloso,vutiolori,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_316,exercise,oefen,ukuzivocavoca,thamba / vonyavonya / lolonga,tivocavoce,-thabulula umzimba,ikwetlisa / itshidila / ikatisa,-itšhidulla,-hlakisa,ḓionyolosa,tiolola,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_317,existence,bestaan,ubukhona,ubukho / ukuphila,kuba khona,ukuba khona,nna teng,go ba gona,ho ba teng,vhuvhahone,ku hanya / vukona,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_318,expectation,verwagting,okulindelekile,okulindelekileyo / umnqweno,lokulindzelwe / lokucatjangwako,okulindelweko,tsholofelo,tetelo,tebello,ndavhelelo,nangutelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_319,expedition,ekspedisie,ukuphuma umkhankaso,ukuphuma iphulo / ukuphuma ingqina,kuphuma umkhankhaso,ikhambo ngehloso ethileko,letsholo,lesolo,letsholo,fulo,rendzo / pfhumba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_320,expel,skors / uitskop,ukuxosha,gxotha,cosha,-qotha,koba / belesetsa,-raka,-leleka,thatha / pandela / shakulisa,hlongola,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_321,expensive,duur,okubizayo,duru / bizayo / xabisa kakhulu,-bitako / -mba ecolo / -dulako,-bizako / -durako,tlhotlhwagodimo / tura,-tura,-bitsang / -turang,ḓura,durha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_322,experience,ondervinding / ervaring,ulwazi onalo / isipiliyoni,amava,sipiliyoni / lwatinchanti / lwati,ilemuko / ilimuko,maitemogelo,boitemogelo,boiphihlelo,tshenzhemo / tshenzhelo,ntokoto,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_323,expert,deskundige / kenner / gesaghebbende,ungoti / ingcweti,ingcali / ingcaphephe / incutshe,sati / ingcweti / liciko,usiyazi / isazi,moitseanape / setswerere / mankge,setsebi,setsebi,muḓivhi,mutokoti,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_324,exploit,uitbuit / eksploiteer,ukuxhaphaza,ukuxhaphaza / ukuqhatha,chaphata / sebentisa kabi,-caphaza,-ja ntsoma,-dirišampe,-qhekella,shengedza,tirhisa hi ndlela yo biha,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_325,export,uitvoerproduk / uitvoerartikel / uitvoeritem,izimpahla ezithengiselwa amanye amazwe,imveliso ethengiswa ngaphandle,umkhicito lotfunyelwako / kweluhwebo lokutfunyelwako,ipahla ephumako,diromelwantle,seromelwantle,diromelwantle,tshivhambadzelwannḓa,swixaviselamambe,noun / often referred to in the plural form as exports,economy,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_326,express,uitdruk,ukuzwakalisa,ukuzityanda igila / ukuvakalisa,khuluma / bekha umbono,-khuluma / -veza amazizo / -zwakalisa,thadisa / tlhagisa,-tšweletša / -hlagiša,-utlwahatsa,bvukulula,hlamusela / humesela erivaleni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_327,extract,uittreksel / gedeelte,isicashunwa / okucashuniwe,isicatshulwa / umhlathana,sicashunwa,umdzubhulo,nopolo,setsopolwa,qotso,tshitopolwa,ntsavulo,noun,passage from writing,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_328,extract,ekstrak / aftreksel / essens,okumunciwe,incindi,lokukhanyiwe / lokukhishiwe,isithako,nopolo,sejosetšwasemeleng / sehlaresetšwasemeleng,semonyollwa,tshibviswa,xitsavuriwa,noun,substance,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_329,eyesight,gesig / sig / visie,ukubona,ukubona,kubona,ukubona,pono,pono,pono,luvhonela,ku vona,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_330,facial expression,gesigsuitdrukking,inkulumobuso,imbonakalo yobuso,simo sebuso,ukukhuluma ngamehlo / ukukhuluma ngobuso,ponagalosefatlhego,ponagalo ya sefahlego,puisano ka sefahleho,mbonalo ya tshifhaṱuwo,mbonakalo wa xikandza / mbonakalo wa nghohe,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_331,facilitator,fasiliteerder,umlawuli,umbhexeshi / umququzeleli / injoli,umchubi / umentilula / umelekeleli,umenzilula / umkghonakalisi / umphumelelisi,motataisi,monolofatši,motataisi / monolofatsi,mutshimbidzi,mufambisi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_332,facility,fasiliteit / geriewe,izinsizakusebenza,isincedisi-kusebenza / isilungiselelo / ifasilithi,insita,isenzabulula / isikghonakalisi / isiphumelelisi,sediriswa,sedirišwa,sesebediswa,tshileludzi,xitirhisiwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_333,factory worker,fabriekswerker,isisebenzi sasembonini / umsebenzi wasembonini,umsebenzi kumzi-mveliso,umsebenti wasembonini / sisebenti sasembonini,isisebenzi sefemu / isisebenzi sefekthri,modirafaboriking,mošomi wa faporiki / mošomi wa feme,mosebetsi wa femeng,mushumi wa ḽimagani / mushumi wa femeni / mushumi wa fekiṱhiri,mutirhi wa le femeni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_334,failure,mislukking,ukwahluleka,ukungaphumeleli / ukusilela,kwehluleka,ukungaphumeleli / ukubhalelwa / ukuhluleka,palelo / thetelelo,palelo,ho hloleha,u kundelwa,ku tsandzeka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_335,faith,geloof,ukholo,ukholo / inkolo,inkholo / kukholwa,ikolo / ukukholwa,tumelo,tumelo,tumelo,lutendo / fulufhelo,ripfumelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_336,faithful,getrou / trou,ukwethembeka,thembekileyo / nyanisekileyo,tsembekile,-thembekako,ikanyega,-tshepegago,-tshepahala,fulufhedzea,-tshembeka,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_337,false scorpion,valsskerpioen / boekskerpioen,isingafezela / ufezela mbumbulu,usinga-nomadudwane,fecelambumbulu,isingaphephenu,sekaphepheng,sekaphepheng,sekaphepheng,phamemafanedza,xipamehava,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_338,falter,aarsel / huiwer / weifel,ukudikibala,ukugevezela,yendza / dzayitela,-phelelwa mamandla / -bhalelwako,felelwa,-nolega mooko / -ngenega,-fellwa,fhela maanḓa,ku heleriwa hi matimba,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_339,Family Day,Gesinsdag,Usuku Lomndeni,uSuku loSapho,Lilanga Lemndeni,iLanga lomNdeni,Letsatsi la ba Lelapa,Letšatši la Lapa,Letsatsi la Lelapa,Ḓuvha ḽa Miṱa,Siku ra Mindyangu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_340,famine / starvation,hongersnood / verhongering,indlala,indlala enkulu / imbalela enkulu,indlala,indlala,leuba / lešekere / tlala,tšhitego,sekoboto,nḓala,dyandza,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_341,famous,beroemd / bekend / befaamd,ukuduma,-dumileyo / -aziwayo,-dvumile / -atiwa,-azekako / -dumileko,itsege / tumile,-tumilego,tuma,-ḓivheaho / -bvumaho,-tiveka / -duma,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_342,farming community,boeregemeenskap / landbougemeenskap,umphakathi olimayo,uluntu oluphila ngolimo / amafama,ummango webalimi / ummango lolimako,umphakathi olimako / nofuyako,balemirui,setšhaba sa balemi,balemi,vhulimivhufuwi ha vhapo,muganga lowu rimaka kumbe ku fuwa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_343,father,vader / pa,ubaba,utata / ubawo,babe,ubaba,rre / ntate,tate,ntate,khotsi,tatana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_344,fatherhood,vaderskap / pa-skap,ububaba,ubutata,bubabe,ububaba,bontate / borre,botate,bontate,u vha khotsi,vutatana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_345,favour,guns,isihle / usizo,umsa / inceba,umusa,umusa,molemo / tshiamelo,mogau,molemo,vhuthu,tintswalo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_346,fear,vrees / angs,ukwesaba,uloyiko / idyudyu / uvalo,kwesaba / kwetfuka / luvalo,ivalo / ukwesaba,poifo / tshabo / letshogo,poifo / letšhogo,tshabo,nyofho,nchavo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_347,fee,-geld,imali,umrhumo / intlawulo,inkhokhelo / imbadalo,imbadalo / ikokhelo,tuelo,tefelo,tefo,mbadelo / mutendelo,hakelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_348,feeding scheme,voedingskema,uhlelo lokunikezela ngokudla,inkqubo yokondla,luhlelo lwekuphakela kudla,ihlelo lokuphakisa ukudla,thulaganyophepo,lenaneophepo,lenanephepo,tshikimu tsha u ṋetshedza zwiḽiwa,xikimi xa mphamelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_349,feeling,gevoel,umuzwa,uvakalelo / imizwa,luvo,imizwa,maikutlo,maikutlo,maikutlo,vhuḓipfi,matitwelo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_350,fence,heining / omheining,uthango,uthango / ubiyo,lutsango / umncele / daladi / umnyele,ithango / ifensi,legora,legora,lekgwakgwa / fense,luhura,fenisi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_351,festival,fees,umgidi / ifestivali,umbhiyozo / ifestivali / umsitho / umnyhadala,sibhimbi / umcimbi,ifestivali,moletlo,fesetibale,mokete,vhuṱambo / tshimima / festhivaḽa / bepha,fesitivhali,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_352,field event,veldnommer / velditem,imidlalo yasenkundleni,umdlalo weathletiki / umdlalo wokujula waphakathi ebaleni,umdlalo wasenkhundleni,umdlalo wangaphandle,motshamekobala,dithaloko tša ka lepalelong,papadi ya lebaleng,mutambo wa luvhanḓeni,ntlangu wa le rivaleni,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_353,fight,geveg / bakleiery,ukulwa / impi,umlo,kulwa / imphi,ukulwa,ntwa,ntwa,ntwa,nndwa,ku lwa,noun,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_354,finger puppet,vingerpop / vingermarionet,unopopi wesandla,unopopi wesandla / unodoli wesandla / iphaphethi yesandla,longekleni wemunwe,iphaphethi yomuno,mpoposetshosa,popae ya monwana,popaye ya monwana / phapete ya monwana,phaphethe ya munwe,phaphete ya rintiho,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_355,finish line,wenstreep / eindstreep,intambo,entanjeni,entsanjeni,umuda wokuphetha / umuda wokugcina / umuda wokuphela,molapheletso / molaphenyo,molaphenyo,mola wa tlholo,mutalo wa u fhedza / mutalo wa magumo,ntambhu yo heta,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_356,firecracker,klapper,isiqhumamlidlwana / ikhrikhethi,ikhrikhethi,sichumane / likhilikithi,ikherekede / ikerekere,khirikete / tlelabore,khirikhete,tlelabore / krikete,khirikhethe,khirikhete,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_357,first-aid kit,noodhulpkissie / eerstehulpkissie,ibhokisi losizo lokuqala / isikhwama sosizo lokuqala,ibhokisi yezixhobo zoncedo lokuqala,libhokisi lelusitonchanti / sikhwama selusitonchanti,ibhokisi lesizo lokuthoma / isikhwama sesizo lokuthoma,lebokosothusopotlako,mokotla wa thušo ya pele / lepokisi la thušo ya pele,lebokoso la thuso ya pele,tshifaredzi tsha thusothanzi / tshifaredzi tsha thusothangi,xibokisana xa xilamulelamhangu,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_358,fitness,fiksheid,ubuqabavu,ukuphila qethe / ukuba sempilweni / ukungabikwa hlaba,kuba ngumcemane / kuphila saka,ukuphila kuhle emzimbeni / ukuphila emzimbeni,itekanelo,boitekanelo,ho shahla,muvhili wo linganelaho,vutiyi,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_359,flavourant,geurmiddel / smaakmiddel,isinongo,isinongo / isiqholo,sitsako / sinongo,isinungo,setatsi / sefetolatatso,sefetolatatso,senatefisi,tshiḓifhisi,xinandzihisi / xiengetelanantswo,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_360,flea market,snuffelmark / vlooimark,imakethe evulelekile,imarike yezinto ezinexabiso eliphantsi,kadobhaphasi / imakethe lesebaleni,imaraga yendleleni / imaraga evulekileko,mmarakammileng,mmaraka wa mmileng,mmaraka wa mmileng,makete wa zwi sa ḓuri,makete wo chipa,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_361,flick,tik / aftik / wegtik,ukuphebeza,-thi jwi,chilita,-phebeza,boka,-boka,-betsetsa,-tapa,hoxa / n'watseka,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_362,flu virus,griepvirus,igciwane lomkhuhlane / imfuluwenza,intsholongwane yomkhuhlane,umkhuhlane,ingogwana yomgomani / ingogwana yomkhuhlane,mogaremokgotlhwane,baerase ya mokhohloane / mokomane,vaerase ya mofikela,tshitshili tsha mukhushwane / vairasi ya mukhushwane,xitsongwatsongwana xo vanga mukhuhlwana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_363,focus,fokus,ukugxila,ukugqalisela / ukugxila,nakisisa / gcila,-ngqonama,tsepamisa,-tsepanya,-tsepamisa,lumba / livha,kongomisa,verb,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_364,foe,vyand,isitha,utshaba,sitsa,isitha,mmaba / sera,lenaba,sera,swina,nala,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_365,food colourant / food colouring,voedselkleursel,isinikimbala sokudla,isijiki-bala sokutya,dayi wekudla / siguculambala sekudla,isipendakudla,sebalafatsadijo,sefetoladijommala / sebalafatšadijo,sefetolammala dijong,tshishandulamuvhala wa zwiḽiwa,xicincamuhlovo wa swakudya / xihlovohataswakudya,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_366,foodstuff,voedsel / eetgoed / kos,ukudla / izinto ezidliwayo,izinto ezityiwayo / izidlo,kudla / tidlo,ukudla,dijo,dijo,sejo,zwidzhangudzhangu / zwidyangudyangu,swakudya,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_367,foothills,voetheuwels / voorheuwels,incikantaba,iinduli ezikumazantsi entaba,emagcuma / tintsatjana,umbundu,thotana,dithabana / mebotwana,mesiko,tshikwara,switshabyana,,,,,,,,,,,,,,,,,,,,,,
dsac_life_orientation_terminology_term_list_368,foreground,voorgrond,iphambili,indawo ekufuphi kumbukeli / umphambili weqonga,lingembili,ilingaphambili,bokwapele,bokapele,bokapele,mbonelatsini,xiphemu xa le mahlweni,,,,,,,,,,,,,,,,,,,,,,
